id,Date,APPLICATION,OFFERED,ANSWERED,AVG ANS DELAY,AVG ANS DELAY SECONDS,MAX ANS DELAY,ABANDONED,DelayCallsProduct
20140623-ccc_priority_script,2014/06/23,ccc_priority_script,45,43,0:00:15,15,,2,645
20140623-ccc_tax_script,2014/06/23,ccc_tax_script,28,21,0:05:13,313,,7,6573
20140624-ccc_311_calgary_combined,2014/06/24,ccc_311_calgary_combined,5866,3634,0:06:39,399,,2232,1449966
20140624-ccc_help_script,2014/06/24,ccc_help_script,2,2,0:00:19,19,,0,38
20140624-ccc_priority_script,2014/06/24,ccc_priority_script,42,34,0:00:21,21,,8,714
20140624-ccc_tax_script,2014/06/24,ccc_tax_script,43,20,0:09:38,578,,23,11560
20140625-ccc_311_calgary_combined,2014/06/25,ccc_311_calgary_combined,5309,4340,0:02:55,175,,969,759500
20140625-ccc_help_script,2014/06/25,ccc_help_script,3,3,0:00:08,8,,0,24
20140625-ccc_priority_script,2014/06/25,ccc_priority_script,43,43,0:00:19,19,,0,817
20140625-ccc_tax_script,2014/06/25,ccc_tax_script,23,17,0:02:55,175,,6,2975
20140626-ccc_311_calgary_combined,2014/06/26,ccc_311_calgary_combined,5199,4178,0:03:06,186,,1021,777108
